id,name,city_id,match_db_id,upper_name,action
35.04.19,Tanggunggunung (Tanggung Gunung),35.04,3504,TANGGUNGGUNUNG (TANGGUNG GUNUNG),"insert into region (name, parent, type) values   ('TANGGUNGGUNUNG (TANGGUNG GUNUNG),'3504','KECAMATAN');"
35.05.01,Wonodadi,35.05,3505,WONODADI,"insert into region (name, parent, type) values   ('WONODADI,'3505','KECAMATAN');"
35.05.02,Udanawu,35.05,3505,UDANAWU,"insert into region (name, parent, type) values   ('UDANAWU,'3505','KECAMATAN');"
35.05.03,Srengat,35.05,3505,SRENGAT,"insert into region (name, parent, type) values   ('SRENGAT,'3505','KECAMATAN');"
35.05.04,Kademangan,35.05,3505,KADEMANGAN,"insert into region (name, parent, type) values   ('KADEMANGAN,'3505','KECAMATAN');"
35.05.05,Bakung,35.05,3505,BAKUNG,"insert into region (name, parent, type) values   ('BAKUNG,'3505','KECAMATAN');"
35.05.06,Ponggok,35.05,3505,PONGGOK,"insert into region (name, parent, type) values   ('PONGGOK,'3505','KECAMATAN');"
35.05.07,Sanankulon (Sanan Kulon),35.05,3505,SANANKULON (SANAN KULON),"insert into region (name, parent, type) values   ('SANANKULON (SANAN KULON),'3505','KECAMATAN');"
35.05.08,Wonotirto,35.05,3505,WONOTIRTO,"insert into region (name, parent, type) values   ('WONOTIRTO,'3505','KECAMATAN');"
35.05.09,Nglegok,35.05,3505,NGLEGOK,"insert into region (name, parent, type) values   ('NGLEGOK,'3505','KECAMATAN');"
35.05.10,Kanigoro,35.05,3505,KANIGORO,"insert into region (name, parent, type) values   ('KANIGORO,'3505','KECAMATAN');"
35.05.11,Garum,35.05,3505,GARUM,"insert into region (name, parent, type) values   ('GARUM,'3505','KECAMATAN');"
35.05.12,Sutojayan,35.05,3505,SUTOJAYAN,"insert into region (name, parent, type) values   ('SUTOJAYAN,'3505','KECAMATAN');"
35.05.13,Panggungrejo,35.05,3505,PANGGUNGREJO,"insert into region (name, parent, type) values   ('PANGGUNGREJO,'3505','KECAMATAN');"
35.05.14,Talun,35.05,3505,TALUN,"insert into region (name, parent, type) values   ('TALUN,'3505','KECAMATAN');"
35.05.15,Gandusari,35.05,3505,GANDUSARI,"insert into region (name, parent, type) values   ('GANDUSARI,'3505','KECAMATAN');"
35.05.16,Binangun,35.05,3505,BINANGUN,"insert into region (name, parent, type) values   ('BINANGUN,'3505','KECAMATAN');"
35.05.17,Wlingi,35.05,3505,WLINGI,"insert into region (name, parent, type) values   ('WLINGI,'3505','KECAMATAN');"
35.05.18,Doko,35.05,3505,DOKO,"insert into region (name, parent, type) values   ('DOKO,'3505','KECAMATAN');"
35.05.19,Kesamben,35.05,3505,KESAMBEN,"insert into region (name, parent, type) values   ('KESAMBEN,'3505','KECAMATAN');"
35.05.20,Wates,35.05,3505,WATES,"insert into region (name, parent, type) values   ('WATES,'3505','KECAMATAN');"
35.05.21,Selorejo,35.05,3505,SELOREJO,"insert into region (name, parent, type) values   ('SELOREJO,'3505','KECAMATAN');"
35.05.22,Selopuro,35.05,3505,SELOPURO,"insert into region (name, parent, type) values   ('SELOPURO,'3505','KECAMATAN');"
35.06.01,Semen,35.06,3506,SEMEN,"insert into region (name, parent, type) values   ('SEMEN,'3506','KECAMATAN');"
35.06.02,Mojo,35.06,3506,MOJO,"insert into region (name, parent, type) values   ('MOJO,'3506','KECAMATAN');"
35.06.03,Kras,35.06,3506,KRAS,"insert into region (name, parent, type) values   ('KRAS,'3506','KECAMATAN');"
35.06.04,Ngadiluwih,35.06,3506,NGADILUWIH,"insert into region (name, parent, type) values   ('NGADILUWIH,'3506','KECAMATAN');"
35.06.05,Kandat,35.06,3506,KANDAT,"insert into region (name, parent, type) values   ('KANDAT,'3506','KECAMATAN');"
35.06.06,Wates,35.06,3506,WATES,"insert into region (name, parent, type) values   ('WATES,'3506','KECAMATAN');"
35.06.07,Ngancar,35.06,3506,NGANCAR,"insert into region (name, parent, type) values   ('NGANCAR,'3506','KECAMATAN');"
35.06.08,Puncu,35.06,3506,PUNCU,"insert into region (name, parent, type) values   ('PUNCU,'3506','KECAMATAN');"
35.06.09,Plosoklaten,35.06,3506,PLOSOKLATEN,"insert into region (name, parent, type) values   ('PLOSOKLATEN,'3506','KECAMATAN');"
35.06.10,Gurah,35.06,3506,GURAH,"insert into region (name, parent, type) values   ('GURAH,'3506','KECAMATAN');"
35.06.11,Pagu,35.06,3506,PAGU,"insert into region (name, parent, type) values   ('PAGU,'3506','KECAMATAN');"
35.06.12,Gampengrejo,35.06,3506,GAMPENGREJO,"insert into region (name, parent, type) values   ('GAMPENGREJO,'3506','KECAMATAN');"
35.06.13,Grogol,35.06,3506,GROGOL,"insert into region (name, parent, type) values   ('GROGOL,'3506','KECAMATAN');"
35.06.14,Papar,35.06,3506,PAPAR,"insert into region (name, parent, type) values   ('PAPAR,'3506','KECAMATAN');"
35.06.15,Purwoasri,35.06,3506,PURWOASRI,"insert into region (name, parent, type) values   ('PURWOASRI,'3506','KECAMATAN');"
35.06.16,Plemahan,35.06,3506,PLEMAHAN,"insert into region (name, parent, type) values   ('PLEMAHAN,'3506','KECAMATAN');"
35.06.17,Pare,35.06,3506,PARE,"insert into region (name, parent, type) values   ('PARE,'3506','KECAMATAN');"
35.06.18,Kepung,35.06,3506,KEPUNG,"insert into region (name, parent, type) values   ('KEPUNG,'3506','KECAMATAN');"
35.06.19,Kandangan,35.06,3506,KANDANGAN,"insert into region (name, parent, type) values   ('KANDANGAN,'3506','KECAMATAN');"
35.06.20,Tarokan,35.06,3506,TAROKAN,"insert into region (name, parent, type) values   ('TAROKAN,'3506','KECAMATAN');"
35.06.21,Kunjang,35.06,3506,KUNJANG,"insert into region (name, parent, type) values   ('KUNJANG,'3506','KECAMATAN');"
35.06.22,Banyakan,35.06,3506,BANYAKAN,"insert into region (name, parent, type) values   ('BANYAKAN,'3506','KECAMATAN');"
35.06.23,Ringinrejo,35.06,3506,RINGINREJO,"insert into region (name, parent, type) values   ('RINGINREJO,'3506','KECAMATAN');"
35.06.24,Kayen Kidul,35.06,3506,KAYEN KIDUL,"insert into region (name, parent, type) values   ('KAYEN KIDUL,'3506','KECAMATAN');"
35.06.25,Ngasem,35.06,3506,NGASEM,"insert into region (name, parent, type) values   ('NGASEM,'3506','KECAMATAN');"
35.06.26,Badas,35.06,3506,BADAS,"insert into region (name, parent, type) values   ('BADAS,'3506','KECAMATAN');"
35.07.01,Donomulyo,35.07,3507,DONOMULYO,"insert into region (name, parent, type) values   ('DONOMULYO,'3507','KECAMATAN');"
35.07.02,Pagak,35.07,3507,PAGAK,"insert into region (name, parent, type) values   ('PAGAK,'3507','KECAMATAN');"
35.07.03,Bantur,35.07,3507,BANTUR,"insert into region (name, parent, type) values   ('BANTUR,'3507','KECAMATAN');"
35.07.04,Sumbermanjing Wetan,35.07,3507,SUMBERMANJING WETAN,"insert into region (name, parent, type) values   ('SUMBERMANJING WETAN,'3507','KECAMATAN');"
35.07.05,Dampit,35.07,3507,DAMPIT,"insert into region (name, parent, type) values   ('DAMPIT,'3507','KECAMATAN');"
35.07.06,Ampelgading,35.07,3507,AMPELGADING,"insert into region (name, parent, type) values   ('AMPELGADING,'3507','KECAMATAN');"
35.07.07,Poncokusumo,35.07,3507,PONCOKUSUMO,"insert into region (name, parent, type) values   ('PONCOKUSUMO,'3507','KECAMATAN');"
35.07.08,Wajak,35.07,3507,WAJAK,"insert into region (name, parent, type) values   ('WAJAK,'3507','KECAMATAN');"
35.07.09,Turen,35.07,3507,TUREN,"insert into region (name, parent, type) values   ('TUREN,'3507','KECAMATAN');"
35.07.10,Gondanglegi,35.07,3507,GONDANGLEGI,"insert into region (name, parent, type) values   ('GONDANGLEGI,'3507','KECAMATAN');"
35.07.11,Kalipare,35.07,3507,KALIPARE,"insert into region (name, parent, type) values   ('KALIPARE,'3507','KECAMATAN');"
35.07.12,Sumberpucung,35.07,3507,SUMBERPUCUNG,"insert into region (name, parent, type) values   ('SUMBERPUCUNG,'3507','KECAMATAN');"
35.07.13,Kepanjen,35.07,3507,KEPANJEN,"insert into region (name, parent, type) values   ('KEPANJEN,'3507','KECAMATAN');"
35.07.14,Bululawang,35.07,3507,BULULAWANG,"insert into region (name, parent, type) values   ('BULULAWANG,'3507','KECAMATAN');"
35.07.15,Tajinan,35.07,3507,TAJINAN,"insert into region (name, parent, type) values   ('TAJINAN,'3507','KECAMATAN');"
35.07.16,Tumpang,35.07,3507,TUMPANG,"insert into region (name, parent, type) values   ('TUMPANG,'3507','KECAMATAN');"
35.07.17,Jabung,35.07,3507,JABUNG,"insert into region (name, parent, type) values   ('JABUNG,'3507','KECAMATAN');"
35.07.18,Pakis,35.07,3507,PAKIS,"insert into region (name, parent, type) values   ('PAKIS,'3507','KECAMATAN');"
35.07.19,Pakisaji,35.07,3507,PAKISAJI,"insert into region (name, parent, type) values   ('PAKISAJI,'3507','KECAMATAN');"
35.07.20,Ngajum (Ngajung),35.07,3507,NGAJUM (NGAJUNG),"insert into region (name, parent, type) values   ('NGAJUM (NGAJUNG),'3507','KECAMATAN');"
35.07.21,Wagir,35.07,3507,WAGIR,"insert into region (name, parent, type) values   ('WAGIR,'3507','KECAMATAN');"
35.07.22,Dau,35.07,3507,DAU,"insert into region (name, parent, type) values   ('DAU,'3507','KECAMATAN');"
35.07.23,Karangploso (Karang Ploso),35.07,3507,KARANGPLOSO (KARANG PLOSO),"insert into region (name, parent, type) values   ('KARANGPLOSO (KARANG PLOSO),'3507','KECAMATAN');"
35.07.24,Singosari,35.07,3507,SINGOSARI,"insert into region (name, parent, type) values   ('SINGOSARI,'3507','KECAMATAN');"
35.07.25,Lawang,35.07,3507,LAWANG,"insert into region (name, parent, type) values   ('LAWANG,'3507','KECAMATAN');"
35.07.26,Pujon,35.07,3507,PUJON,"insert into region (name, parent, type) values   ('PUJON,'3507','KECAMATAN');"
35.07.27,Ngantang,35.07,3507,NGANTANG,"insert into region (name, parent, type) values   ('NGANTANG,'3507','KECAMATAN');"
35.07.28,Kasembon,35.07,3507,KASEMBON,"insert into region (name, parent, type) values   ('KASEMBON,'3507','KECAMATAN');"
35.07.29,Gedangan,35.07,3507,GEDANGAN,"insert into region (name, parent, type) values   ('GEDANGAN,'3507','KECAMATAN');"
35.07.30,Tirtoyudo,35.07,3507,TIRTOYUDO,"insert into region (name, parent, type) values   ('TIRTOYUDO,'3507','KECAMATAN');"
35.07.31,Kromengan,35.07,3507,KROMENGAN,"insert into region (name, parent, type) values   ('KROMENGAN,'3507','KECAMATAN');"
35.07.32,Wonosari,35.07,3507,WONOSARI,"insert into region (name, parent, type) values   ('WONOSARI,'3507','KECAMATAN');"
35.07.33,Pagelaran,35.07,3507,PAGELARAN,"insert into region (name, parent, type) values   ('PAGELARAN,'3507','KECAMATAN');"
35.08.01,Tempursari,35.08,3508,TEMPURSARI,"insert into region (name, parent, type) values   ('TEMPURSARI,'3508','KECAMATAN');"
35.08.02,Pronojiwo,35.08,3508,PRONOJIWO,"insert into region (name, parent, type) values   ('PRONOJIWO,'3508','KECAMATAN');"
35.08.03,Candipuro,35.08,3508,CANDIPURO,"insert into region (name, parent, type) values   ('CANDIPURO,'3508','KECAMATAN');"
35.08.04,Pasirian,35.08,3508,PASIRIAN,"insert into region (name, parent, type) values   ('PASIRIAN,'3508','KECAMATAN');"
35.08.05,Tempeh,35.08,3508,TEMPEH,"insert into region (name, parent, type) values   ('TEMPEH,'3508','KECAMATAN');"
35.08.06,Kunir,35.08,3508,KUNIR,"insert into region (name, parent, type) values   ('KUNIR,'3508','KECAMATAN');"
35.08.07,Yosowilangun,35.08,3508,YOSOWILANGUN,"insert into region (name, parent, type) values   ('YOSOWILANGUN,'3508','KECAMATAN');"
35.08.08,Rowokangkung,35.08,3508,ROWOKANGKUNG,"insert into region (name, parent, type) values   ('ROWOKANGKUNG,'3508','KECAMATAN');"
35.08.09,Tekung,35.08,3508,TEKUNG,"insert into region (name, parent, type) values   ('TEKUNG,'3508','KECAMATAN');"
35.08.10,Lumajang,35.08,3508,LUMAJANG,"insert into region (name, parent, type) values   ('LUMAJANG,'3508','KECAMATAN');"
35.08.11,Pasrujambe (Pasujambe),35.08,3508,PASRUJAMBE (PASUJAMBE),"insert into region (name, parent, type) values   ('PASRUJAMBE (PASUJAMBE),'3508','KECAMATAN');"
35.08.12,Senduro,35.08,3508,SENDURO,"insert into region (name, parent, type) values   ('SENDURO,'3508','KECAMATAN');"
35.08.13,Gucialit,35.08,3508,GUCIALIT,"insert into region (name, parent, type) values   ('GUCIALIT,'3508','KECAMATAN');"
35.08.14,Padang,35.08,3508,PADANG,"insert into region (name, parent, type) values   ('PADANG,'3508','KECAMATAN');"
35.08.15,Sukodono,35.08,3508,SUKODONO,"insert into region (name, parent, type) values   ('SUKODONO,'3508','KECAMATAN');"
35.08.16,Kedungjajang,35.08,3508,KEDUNGJAJANG,"insert into region (name, parent, type) values   ('KEDUNGJAJANG,'3508','KECAMATAN');"
35.08.17,Jatiroto,35.08,3508,JATIROTO,"insert into region (name, parent, type) values   ('JATIROTO,'3508','KECAMATAN');"
35.08.18,Randuagung,35.08,3508,RANDUAGUNG,"insert into region (name, parent, type) values   ('RANDUAGUNG,'3508','KECAMATAN');"
35.08.19,Klakah,35.08,3508,KLAKAH,"insert into region (name, parent, type) values   ('KLAKAH,'3508','KECAMATAN');"
35.08.20,Ranuyoso,35.08,3508,RANUYOSO,"insert into region (name, parent, type) values   ('RANUYOSO,'3508','KECAMATAN');"
35.08.21,Sumbersuko,35.08,3508,SUMBERSUKO,"insert into region (name, parent, type) values   ('SUMBERSUKO,'3508','KECAMATAN');"
35.09.01,Jombang,35.09,3509,JOMBANG,"insert into region (name, parent, type) values   ('JOMBANG,'3509','KECAMATAN');"
35.09.02,Kencong,35.09,3509,KENCONG,"insert into region (name, parent, type) values   ('KENCONG,'3509','KECAMATAN');"
35.09.03,Sumberbaru (Sumber Baru),35.09,3509,SUMBERBARU (SUMBER BARU),"insert into region (name, parent, type) values   ('SUMBERBARU (SUMBER BARU),'3509','KECAMATAN');"
35.09.04,Gumukmas (Gumuk Mas),35.09,3509,GUMUKMAS (GUMUK MAS),"insert into region (name, parent, type) values   ('GUMUKMAS (GUMUK MAS),'3509','KECAMATAN');"
35.09.05,Umbulsari,35.09,3509,UMBULSARI,"insert into region (name, parent, type) values   ('UMBULSARI,'3509','KECAMATAN');"
35.09.06,Tanggul,35.09,3509,TANGGUL,"insert into region (name, parent, type) values   ('TANGGUL,'3509','KECAMATAN');"
35.09.07,Semboro,35.09,3509,SEMBORO,"insert into region (name, parent, type) values   ('SEMBORO,'3509','KECAMATAN');"
35.09.08,Puger,35.09,3509,PUGER,"insert into region (name, parent, type) values   ('PUGER,'3509','KECAMATAN');"
35.09.09,Bangsalsari,35.09,3509,BANGSALSARI,"insert into region (name, parent, type) values   ('BANGSALSARI,'3509','KECAMATAN');"
35.09.10,Balung,35.09,3509,BALUNG,"insert into region (name, parent, type) values   ('BALUNG,'3509','KECAMATAN');"
35.09.11,Wuluhan,35.09,3509,WULUHAN,"insert into region (name, parent, type) values   ('WULUHAN,'3509','KECAMATAN');"
35.09.12,Ambulu,35.09,3509,AMBULU,"insert into region (name, parent, type) values   ('AMBULU,'3509','KECAMATAN');"
35.09.13,Rambipuji,35.09,3509,RAMBIPUJI,"insert into region (name, parent, type) values   ('RAMBIPUJI,'3509','KECAMATAN');"
35.09.14,Panti,35.09,3509,PANTI,"insert into region (name, parent, type) values   ('PANTI,'3509','KECAMATAN');"
35.09.15,Sukorambi,35.09,3509,SUKORAMBI,"insert into region (name, parent, type) values   ('SUKORAMBI,'3509','KECAMATAN');"
35.09.16,Jenggawah,35.09,3509,JENGGAWAH,"insert into region (name, parent, type) values   ('JENGGAWAH,'3509','KECAMATAN');"
35.09.17,Ajung,35.09,3509,AJUNG,"insert into region (name, parent, type) values   ('AJUNG,'3509','KECAMATAN');"
35.09.18,Tempurejo,35.09,3509,TEMPUREJO,"insert into region (name, parent, type) values   ('TEMPUREJO,'3509','KECAMATAN');"
35.09.19,Kaliwates,35.09,3509,KALIWATES,"insert into region (name, parent, type) values   ('KALIWATES,'3509','KECAMATAN');"
35.09.20,Patrang,35.09,3509,PATRANG,"insert into region (name, parent, type) values   ('PATRANG,'3509','KECAMATAN');"
35.09.21,Sumbersari (Sumber Sari),35.09,3509,SUMBERSARI (SUMBER SARI),"insert into region (name, parent, type) values   ('SUMBERSARI (SUMBER SARI),'3509','KECAMATAN');"
35.09.22,Arjasa,35.09,3509,ARJASA,"insert into region (name, parent, type) values   ('ARJASA,'3509','KECAMATAN');"
35.09.23,Mumbulsari,35.09,3509,MUMBULSARI,"insert into region (name, parent, type) values   ('MUMBULSARI,'3509','KECAMATAN');"
35.09.24,Pakusari,35.09,3509,PAKUSARI,"insert into region (name, parent, type) values   ('PAKUSARI,'3509','KECAMATAN');"
35.09.25,Jelbuk,35.09,3509,JELBUK,"insert into region (name, parent, type) values   ('JELBUK,'3509','KECAMATAN');"
35.09.26,Mayang,35.09,3509,MAYANG,"insert into region (name, parent, type) values   ('MAYANG,'3509','KECAMATAN');"
35.09.27,Kalisat,35.09,3509,KALISAT,"insert into region (name, parent, type) values   ('KALISAT,'3509','KECAMATAN');"
35.09.28,Ledokombo,35.09,3509,LEDOKOMBO,"insert into region (name, parent, type) values   ('LEDOKOMBO,'3509','KECAMATAN');"
35.09.29,Sukowono,35.09,3509,SUKOWONO,"insert into region (name, parent, type) values   ('SUKOWONO,'3509','KECAMATAN');"
35.09.30,Silo,35.09,3509,SILO,"insert into region (name, parent, type) values   ('SILO,'3509','KECAMATAN');"
35.09.31,Sumberjambe (Sumber Jambe),35.09,3509,SUMBERJAMBE (SUMBER JAMBE),"insert into region (name, parent, type) values   ('SUMBERJAMBE (SUMBER JAMBE),'3509','KECAMATAN');"
35.10.01,Pesanggaran,35.10,#N/A,,
35.10.02,Bangorejo,35.10,#N/A,,
35.10.03,Purwoharjo,35.10,#N/A,,
35.10.04,Tegaldlimo,35.10,#N/A,,
35.10.05,Muncar,35.10,#N/A,,
35.10.06,Cluring,35.10,#N/A,,
35.10.07,Gambiran,35.10,#N/A,,
35.10.08,Srono,35.10,#N/A,,
35.10.09,Genteng,35.10,#N/A,,
35.10.10,Glenmore,35.10,#N/A,,
35.10.11,Kalibaru,35.10,#N/A,,
35.10.12,Singojuruh,35.10,#N/A,,
35.10.13,Rogojampi,35.10,#N/A,,
35.10.14,Kabat,35.10,#N/A,,
35.10.15,Glagah,35.10,#N/A,,
35.10.16,Banyuwangi,35.10,#N/A,,
35.10.17,Giri,35.10,#N/A,,
35.10.18,Wongsorejo,35.10,#N/A,,
35.10.19,Songgon,35.10,#N/A,,
35.10.20,Sempu,35.10,#N/A,,
35.10.21,Kalipuro,35.10,#N/A,,
35.10.22,Siliragung,35.10,#N/A,,
35.10.23,Tegalsari,35.10,#N/A,,
35.10.24,Licin,35.10,#N/A,,
35.10.25,Blimbingsari,35.10,#N/A,,
35.11.01,Maesan,35.11,3511,MAESAN,"insert into region (name, parent, type) values   ('MAESAN,'3511','KECAMATAN');"
35.11.02,Tamanan,35.11,3511,TAMANAN,"insert into region (name, parent, type) values   ('TAMANAN,'3511','KECAMATAN');"
35.11.03,Tlogosari,35.11,3511,TLOGOSARI,"insert into region (name, parent, type) values   ('TLOGOSARI,'3511','KECAMATAN');"
35.11.04,Sukosari,35.11,3511,SUKOSARI,"insert into region (name, parent, type) values   ('SUKOSARI,'3511','KECAMATAN');"
35.11.05,Pujer,35.11,3511,PUJER,"insert into region (name, parent, type) values   ('PUJER,'3511','KECAMATAN');"
35.11.06,Grujugan,35.11,3511,GRUJUGAN,"insert into region (name, parent, type) values   ('GRUJUGAN,'3511','KECAMATAN');"
35.11.07,Curahdami,35.11,3511,CURAHDAMI,"insert into region (name, parent, type) values   ('CURAHDAMI,'3511','KECAMATAN');"
35.11.08,Tenggarang,35.11,3511,TENGGARANG,"insert into region (name, parent, type) values   ('TENGGARANG,'3511','KECAMATAN');"
35.11.09,Wonosari,35.11,3511,WONOSARI,"insert into region (name, parent, type) values   ('WONOSARI,'3511','KECAMATAN');"
35.11.10,Tapen,35.11,3511,TAPEN,"insert into region (name, parent, type) values   ('TAPEN,'3511','KECAMATAN');"
35.11.11,Bondowoso,35.11,3511,BONDOWOSO,"insert into region (name, parent, type) values   ('BONDOWOSO,'3511','KECAMATAN');"
35.11.12,Wringin,35.11,3511,WRINGIN,"insert into region (name, parent, type) values   ('WRINGIN,'3511','KECAMATAN');"
35.11.13,Tegalampel,35.11,3511,TEGALAMPEL,"insert into region (name, parent, type) values   ('TEGALAMPEL,'3511','KECAMATAN');"
35.11.14,Klabang,35.11,3511,KLABANG,"insert into region (name, parent, type) values   ('KLABANG,'3511','KECAMATAN');"
35.11.15,Cermee,35.11,3511,CERMEE,"insert into region (name, parent, type) values   ('CERMEE,'3511','KECAMATAN');"
35.11.16,Prajekan,35.11,3511,PRAJEKAN,"insert into region (name, parent, type) values   ('PRAJEKAN,'3511','KECAMATAN');"
35.11.17,Pakem,35.11,3511,PAKEM,"insert into region (name, parent, type) values   ('PAKEM,'3511','KECAMATAN');"
35.11.18,Sumberwringin (Sumber Wringin),35.11,3511,SUMBERWRINGIN (SUMBER WRINGIN),"insert into region (name, parent, type) values   ('SUMBERWRINGIN (SUMBER WRINGIN),'3511','KECAMATAN');"
35.11.19,Sempol,35.11,3511,SEMPOL,"insert into region (name, parent, type) values   ('SEMPOL,'3511','KECAMATAN');"
35.11.20,Binakal,35.11,3511,BINAKAL,"insert into region (name, parent, type) values   ('BINAKAL,'3511','KECAMATAN');"
35.11.21,Taman Krocok,35.11,3511,TAMAN KROCOK,"insert into region (name, parent, type) values   ('TAMAN KROCOK,'3511','KECAMATAN');"
35.11.22,Botolinggo,35.11,3511,BOTOLINGGO,"insert into region (name, parent, type) values   ('BOTOLINGGO,'3511','KECAMATAN');"
35.11.23,Jambesari Darus Sholah,35.11,3511,JAMBESARI DARUS SHOLAH,"insert into region (name, parent, type) values   ('JAMBESARI DARUS SHOLAH,'3511','KECAMATAN');"
35.12.01,Jatibanteng,35.12,3512,JATIBANTENG,"insert into region (name, parent, type) values   ('JATIBANTENG,'3512','KECAMATAN');"
35.12.02,Besuki,35.12,3512,BESUKI,"insert into region (name, parent, type) values   ('BESUKI,'3512','KECAMATAN');"
35.12.03,Suboh,35.12,3512,SUBOH,"insert into region (name, parent, type) values   ('SUBOH,'3512','KECAMATAN');"
35.12.04,Mlandingan,35.12,3512,MLANDINGAN,"insert into region (name, parent, type) values   ('MLANDINGAN,'3512','KECAMATAN');"
35.12.05,Kendit,35.12,3512,KENDIT,"insert into region (name, parent, type) values   ('KENDIT,'3512','KECAMATAN');"
35.12.06,Panarukan,35.12,3512,PANARUKAN,"insert into region (name, parent, type) values   ('PANARUKAN,'3512','KECAMATAN');"
35.12.07,Situbondo,35.12,3512,SITUBONDO,"insert into region (name, parent, type) values   ('SITUBONDO,'3512','KECAMATAN');"
35.12.08,Panji,35.12,3512,PANJI,"insert into region (name, parent, type) values   ('PANJI,'3512','KECAMATAN');"
35.12.09,Mangaran,35.12,3512,MANGARAN,"insert into region (name, parent, type) values   ('MANGARAN,'3512','KECAMATAN');"
35.12.10,Kapongan,35.12,3512,KAPONGAN,"insert into region (name, parent, type) values   ('KAPONGAN,'3512','KECAMATAN');"
35.12.11,Arjasa,35.12,3512,ARJASA,"insert into region (name, parent, type) values   ('ARJASA,'3512','KECAMATAN');"
35.12.12,Jangkar,35.12,3512,JANGKAR,"insert into region (name, parent, type) values   ('JANGKAR,'3512','KECAMATAN');"
35.12.13,Asembagus,35.12,3512,ASEMBAGUS,"insert into region (name, parent, type) values   ('ASEMBAGUS,'3512','KECAMATAN');"
35.12.14,Banyuputih,35.12,3512,BANYUPUTIH,"insert into region (name, parent, type) values   ('BANYUPUTIH,'3512','KECAMATAN');"
35.12.15,Sumbermalang,35.12,3512,SUMBERMALANG,"insert into region (name, parent, type) values   ('SUMBERMALANG,'3512','KECAMATAN');"
35.12.16,Banyuglugur,35.12,3512,BANYUGLUGUR,"insert into region (name, parent, type) values   ('BANYUGLUGUR,'3512','KECAMATAN');"
35.12.17,Bungatan,35.12,3512,BUNGATAN,"insert into region (name, parent, type) values   ('BUNGATAN,'3512','KECAMATAN');"
35.13.01,Sukapura,35.13,3513,SUKAPURA,"insert into region (name, parent, type) values   ('SUKAPURA,'3513','KECAMATAN');"
35.13.02,Sumber,35.13,3513,SUMBER,"insert into region (name, parent, type) values   ('SUMBER,'3513','KECAMATAN');"
35.13.03,Kuripan,35.13,3513,KURIPAN,"insert into region (name, parent, type) values   ('KURIPAN,'3513','KECAMATAN');"
35.13.04,Bantaran,35.13,3513,BANTARAN,"insert into region (name, parent, type) values   ('BANTARAN,'3513','KECAMATAN');"
35.13.05,Leces,35.13,3513,LECES,"insert into region (name, parent, type) values   ('LECES,'3513','KECAMATAN');"
35.13.06,Banyuanyar (Banyu Anyar),35.13,3513,BANYUANYAR (BANYU ANYAR),"insert into region (name, parent, type) values   ('BANYUANYAR (BANYU ANYAR),'3513','KECAMATAN');"
35.13.07,Tiris,35.13,3513,TIRIS,"insert into region (name, parent, type) values   ('TIRIS,'3513','KECAMATAN');"
35.13.08,Krucil,35.13,3513,KRUCIL,"insert into region (name, parent, type) values   ('KRUCIL,'3513','KECAMATAN');"
35.13.09,Gading,35.13,3513,GADING,"insert into region (name, parent, type) values   ('GADING,'3513','KECAMATAN');"
35.13.10,Pakuniran,35.13,3513,PAKUNIRAN,"insert into region (name, parent, type) values   ('PAKUNIRAN,'3513','KECAMATAN');"
35.13.11,Kotaanyar (Kota Anyar),35.13,3513,KOTAANYAR (KOTA ANYAR),"insert into region (name, parent, type) values   ('KOTAANYAR (KOTA ANYAR),'3513','KECAMATAN');"
35.13.12,Paiton,35.13,3513,PAITON,"insert into region (name, parent, type) values   ('PAITON,'3513','KECAMATAN');"
35.13.13,Besuk,35.13,3513,BESUK,"insert into region (name, parent, type) values   ('BESUK,'3513','KECAMATAN');"
35.13.14,Kraksaan,35.13,3513,KRAKSAAN,"insert into region (name, parent, type) values   ('KRAKSAAN,'3513','KECAMATAN');"
35.13.15,Krejengan,35.13,3513,KREJENGAN,"insert into region (name, parent, type) values   ('KREJENGAN,'3513','KECAMATAN');"
35.13.16,Pejarakan (Pajarakan),35.13,3513,PEJARAKAN (PAJARAKAN),"insert into region (name, parent, type) values   ('PEJARAKAN (PAJARAKAN),'3513','KECAMATAN');"
35.13.17,Maron,35.13,3513,MARON,"insert into region (name, parent, type) values   ('MARON,'3513','KECAMATAN');"
35.13.18,Gending,35.13,3513,GENDING,"insert into region (name, parent, type) values   ('GENDING,'3513','KECAMATAN');"
35.13.19,Dringu,35.13,3513,DRINGU,"insert into region (name, parent, type) values   ('DRINGU,'3513','KECAMATAN');"
35.13.20,Tegalsiwalan (Tegal Siwalan),35.13,3513,TEGALSIWALAN (TEGAL SIWALAN),"insert into region (name, parent, type) values   ('TEGALSIWALAN (TEGAL SIWALAN),'3513','KECAMATAN');"
35.13.21,Sumberasih,35.13,3513,SUMBERASIH,"insert into region (name, parent, type) values   ('SUMBERASIH,'3513','KECAMATAN');"
35.13.22,Wonomerto,35.13,3513,WONOMERTO,"insert into region (name, parent, type) values   ('WONOMERTO,'3513','KECAMATAN');"
35.13.23,Tongas,35.13,3513,TONGAS,"insert into region (name, parent, type) values   ('TONGAS,'3513','KECAMATAN');"
35.13.24,Lumbang,35.13,3513,LUMBANG,"insert into region (name, parent, type) values   ('LUMBANG,'3513','KECAMATAN');"
35.14.01,Purwodadi,35.14,3514,PURWODADI,"insert into region (name, parent, type) values   ('PURWODADI,'3514','KECAMATAN');"
